"income","height","weight","age","marital","sex","education","afqt"
50000,73,212,50,"single","male",12,6.275
80000,67,220,54,"married","female",18,70.647
24000,66,130,55,"single","female",10,7.029
56500,72,190,49,"single","male",15,57.788
52739,65,190,53,"widowed","female",12,47.291
0,68,270,52,"divorced","female",14,49.447
40000,72,210,49,"married","male",13,25.29
0,64,105,53,"single","female",12,34.588
50000,70,168,48,"single","male",12,0.347
12000,65,146,55,"widowed","female",14,26.367
0,73,220,53,"single","male",12,8.21
54000,65,194,53,"married","female",16,84.745
0,63,222,49,"single","female",12,6.165
0,62,210,53,"separated","female",11,2.348
0,71,200,49,"single","male",12,1.547
5000,68,185,50,"single","male",12,5.672
19000,73,230,48,"separated","male",12,8.469
4000,77,191,50,"single","male",11,5.078
0,66,150,50,"married","male",10,0.358
50000,63,149,52,"married","female",13,14.479
33000,73,240,55,"separated","male",14,13.471
42000,72,260,48,"married","male",15,11.293
41000,73,220,51,"married","male",14,32.8
80000,73,245,55,"married","male",16,62.015
0,62,180,54,"single","female",12,NA
25000,64,190,49,"married","female",13,NA
12000,71,235,52,"single","male",12,40.989
8000,69,195,53,"divorced","male",12,14.184
0,60,190,48,"married","female",12,0.779
343830,75,225,55,"married","male",16,99.403
0,66,156,51,"single","male",12,4.18
2000,67,165,53,"separated","male",12,0.582
9000,66,230,54,"divorced","female",16,7.976
0,64,221,55,"separated","female",15,NA
1000,62,120,49,"single","female",12,13.215
88000,67,227,54,"divorced","female",12,10.504
12000,66,200,53,"divorced","female",12,3.708
33000,62,177,50,"single","female",12,3.895
15000,68,287,54,"divorced","male",9,8.439
85000,72,160,51,"married","male",12,45.507
100000,73,233,49,"married","male",18,47.052
0,66,177,54,"separated","female",12,8.029
0,66,160,52,"divorced","male",14,9.536
40000,68,212,55,"single","male",12,2.807
109000,66,210,53,"divorced","female",14,79.113
45000,62,167,52,"divorced","female",16,26.291
31000,65,NA,53,"married","female",12,15.343
0,71,250,50,"divorced","male",11,22.575
0,70,220,49,"single","male",11,21.288
40000,67,160,48,"married","male",10,20.597
0,69,180,48,"divorced","male",12,17.165
45000,71,200,55,"divorced","male",12,22.608
0,71,160,53,"widowed","male",10,1.522
0,75,210,49,"separated","male",11,8.28
24471,76,242,51,"single","male",9,0.825
28000,71,200,51,"divorced","male",12,NA
25000,65,170,48,"divorced","female",12,NA
53427,60,105,51,"single","female",12,29.989
0,67,200,54,"single","male",12,20.379
32000,61,200,54,"single","female",11,13.5
0,64,289,53,"divorced","male",10,6.734
0,68,165,51,"single","male",11,24.876
55000,69,188,50,"married","female",12,60.817
0,65,175,53,"divorced","female",12,41.861
0,62,91,53,"divorced","female",12,26.042
23000,66,155,49,"married","female",16,59.22
69375,62,165,48,"married","female",13,52.257
0,69,206,50,"divorced","male",14,26.038
45000,71,190,53,"married","male",12,48.341
20000,67,180,49,"single","female",13,27.245
50000,66,230,54,"divorced","male",12,27.16
56000,66,179,53,"single","female",16,31.604
60000,71,215,50,"married","male",12,48.572
32000,67,212,55,"divorced","female",13,44.325
15000,72,200,54,"single","female",12,11.984
0,74,198,53,"married","male",15,35.672
1500,70,220,51,"single","female",11,15.076
70000,64,150,55,"divorced","female",15,69.057
0,69,165,52,"divorced","male",14,18.077
30000,68,135,48,"single","male",13,47.78
50000,67,220,52,"married","male",12,18.54
101000,59,233,51,"married","female",16,47.722
2400,63,136,50,"single","female",14,27.94
0,69,172,51,"married","male",19,NA
4800,66,221,54,"divorced","female",12,15.358
2700,68,209,50,"divorced","male",14,21.605
27000,68,200,53,"married","male",12,4.687
22000,73,210,55,"married","male",12,15.894
35000,67,165,54,"divorced","male",14,9.366
0,62,180,54,"divorced","female",12,NA
20000,65,NA,52,"single","female",12,NA
45000,65,200,49,"divorced","female",12,NA
1700,66,170,54,"married","female",14,33.367
62000,70,190,49,"married","male",18,17.473
18000,63,180,55,"single","female",12,10.154
45000,61,159,50,"married","female",15,11.649
50000,60,130,54,"married","female",14,39.388
55000,67,154,50,"married","male",16,17.78
1000,65,152,49,"married","female",12,8.819
15000,69,225,48,"single","female",18,50.004
23500,66,190,51,"widowed","female",12,19.315
800,74,214,49,"divorced","male",12,7.251
45000,73,205,51,"married","male",12,1.494
54000,65,155,49,"married","female",12,20.387
400,73,200,55,"single","male",14,4.869
25000,62,200,52,"divorced","female",16,40.845
20000,73,185,54,"divorced","male",9,2.921
19760,69,145,52,"widowed","male",8,1.504
0,67,135,55,"single","female",12,4.981
0,63,120,51,"widowed","female",12,2.17
0,65,200,53,"widowed","female",17,39.86
0,67,223,52,"married","female",10,4.794
14000,60,177,54,"divorced","female",12,33.979
66000,73,232,55,"married","male",15,19.095
42000,68,145,54,"single","female",16,61.835
65000,67,315,50,"widowed","female",16,44.441
27000,68,195,54,"single","female",12,14.85
29000,66,190,49,"married","female",14,14.221
0,69,200,48,"married","male",16,9.734
23000,70,190,54,"single","male",19,2.066
30000,59,228,51,"married","female",12,46.28
900,65,120,49,"widowed","female",13,43.012
30000,64,185,48,"married","male",16,18.408
0,70,170,51,"single","male",16,44.281
0,67,160,51,"married","male",12,14.054
82000,71,220,52,"married","male",12,14.213
0,67,170,51,"divorced","male",14,33.278
0,72,165,50,"divorced","male",12,22.704
11000,65,189,49,"separated","female",20,52.67
400,68,200,47,"single","female",12,16.633
0,68,204,53,"divorced","female",9,0.239
200,63,172,55,"single","female",9,5.11
155000,70,250,54,"married","male",20,80.076
41000,65,250,52,"single","female",18,27.464
0,61,180,54,"separated","female",8,1.307
30000,65,180,50,"married","female",13,32.4
48000,70,165,54,"married","male",14,37.762
0,67,149,53,"divorced","female",12,1.144
8000,60,184,50,"married","female",12,NA
0,59,125,52,"single","female",12,16.11
65000,66,193,49,"married","female",16,13.882
65000,68,220,50,"married","female",18,33.544
75000,63,200,51,"married","female",16,74.87
11000,71,155,49,"single","male",11,12.993
0,63,130,55,"single","female",11,1.447
32000,64,215,49,"married","female",16,22.716
0,61,110,48,"married","female",12,26.491
62500,71,230,51,"married","male",12,39.205
80000,63,160,50,"married","female",20,13.509
0,66,205,51,"single","female",12,10.274
80000,62,130,55,"divorced","female",14,12.288
0,67,200,49,"separated","male",10,5.514
63000,69,285,51,"single","female",14,1.589
0,63,NA,51,"single","female",13,15.662
22500,66,209,48,"divorced","female",16,6.649
0,65,135,49,"married","female",12,16.123
0,62,200,53,"separated","female",10,8.261
7000,69,260,50,"single","male",12,7.622
31600,62,137,53,"married","female",14,47.966
0,68,186,52,"separated","male",14,59.322
19000,66,210,49,"single","female",12,9.521
62000,72,167,53,"married","male",13,28.779
1300,65,180,51,"divorced","male",12,5.66
18000,65,170,52,"married","female",12,2.867
0,72,204,50,"divorced","male",12,3.402
0,63,263,54,"married","female",14,40.495
0,63,195,51,"single","female",14,74.074
0,60,208,49,"divorced","female",12,9.856
67000,64,152,52,"married","female",12,23.197
13000,63,150,50,"divorced","female",9,3.795
0,67,190,54,"divorced","male",12,7.136
58000,71,186,52,"single","male",12,16.622
70000,65,306,52,"single","female",14,12.859
39400,65,145,52,"married","female",18,39.073
300,68,205,48,"married","male",15,48.541
100000,62,162,50,"married","female",18,48.286
0,71,253,52,"single","male",12,11.731
21000,64,140,50,"divorced","female",12,4.472
38900,66,170,54,"divorced","female",12,20.073
23880,66,185,52,"married","female",16,32.383
22000,66,NA,51,"divorced","female",14,14.83
26000,61,214,51,"married","female",12,5.779
0,65,189,55,"separated","female",12,8.237
59000,63,234,52,"married","female",12,18.617
42000,66,140,50,"married","male",14,15.443
12000,67,180,51,"married","female",12,12.346
0,68,321,50,"married","female",12,26.213
0,64,188,51,"widowed","female",12,13.09
17000,67,250,55,"separated","female",12,3.585
40000,71,205,50,"separated","male",12,17.402
34000,73,205,48,"married","male",15,14.155
21000,69,210,49,"single","male",12,9.451
39000,62,150,52,"married","female",14,26.283
2000,63,187,48,"separated","female",11,2.128
2500,65,136,53,"single","female",15,36.7
27000,63,162,49,"married","female",12,8.991
0,67,184,48,"single","male",8,15.974
23000,71,250,54,"married","male",12,2.066
0,66,198,52,"married","female",12,9.411
48000,64,165,50,"divorced","female",14,11.206
22000,65,158,50,"divorced","female",12,8.763
0,62,145,48,"divorced","female",9,5.127
0,72,179,53,"single","female",10,0.087
60000,64,150,50,"married","female",14,23.845
28000,61,260,51,"single","female",12,21.502
27000,61,290,50,"separated","female",12,5.145
0,65,148,52,"single","female",12,12.929
49000,70,155,51,"married","female",14,39.848
0,67,NA,49,"single","female",15,9.237
0,66,165,52,"separated","female",9,4.224
10000,67,167,54,"single","female",11,17.15
0,66,261,54,"separated","female",10,5.61
35000,64,220,49,"single","female",12,25.009
22000,72,305,55,"single","male",12,6.388
0,66,160,54,"married","female",12,1.305
24000,70,210,56,"married","male",12,6.622
0,62,243,52,"single","female",11,1.912
100000,72,210,52,"divorced","male",12,17.898
0,63,120,49,"divorced","female",11,20.323
0,68,197,50,"single","female",10,1.656
0,68,168,55,"divorced","male",8,0.193
28000,62,160,49,"married","female",12,7.674
0,59,150,50,"married","female",12,6.913
19000,59,165,54,"widowed","female",10,2.814
9000,60,135,51,"single","female",9,1.195
28000,74,230,50,"married","male",12,30.506
46000,67,172,53,"divorced","female",13,3.196
0,65,185,48,"married","female",12,20.448
22000,70,220,51,"separated","male",13,14.627
13000,62,173,49,"divorced","female",12,5.406
0,62,145,52,"single","female",12,2.145
0,66,292,50,"single","female",10,1.016
34000,72,242,49,"married","male",16,76.181
13000,66,180,51,"married","female",14,24.364
0,64,172,55,"single","female",12,18.757
2000,60,160,53,"divorced","female",12,11.322
0,70,185,49,"single","male",10,4.251
0,64,289,51,"single","female",12,2.658
13200,69,203,52,"widowed","female",12,19.216
11000,70,170,48,"single","male",12,1.254
13000,66,170,52,"single","male",13,16.662
0,68,220,55,"married","female",12,2.855
0,64,180,55,"married","female",12,2.313
15000,64,264,51,"single","female",12,14.174
12000,64,207,49,"separated","female",12,6.613
0,65,197,49,"married","female",12,16.596
0,68,200,54,"divorced","male",10,21.071
13000,66,135,55,"single","male",10,4.569
5000,72,146,49,"single","male",11,0.296
1600,62,135,54,"single","female",12,7.753
0,67,215,52,"married","male",12,11.568
4000,71,320,48,"married","female",16,20.026
20000,63,230,54,"married","female",12,7.116
0,67,400,47,"widowed","female",8,23.088
12000,65,207,55,"widowed","female",12,8.454
10000,64,243,50,"separated","female",14,25.641
13000,75,240,48,"single","male",10,9.929
0,70,245,53,"single","male",11,3.924
57000,67,145,49,"separated","male",12,15.226
36000,63,263,51,"married","female",16,27.272
45000,74,265,53,"single","male",14,54.934
47000,66,205,49,"single","female",16,80.595
0,67,147,48,"single","female",12,15.403
32000,69,170,49,"married","male",12,29.519
160000,70,195,52,"single","male",14,1.237
100000,72,195,51,"married","male",12,NA
0,69,180,51,"separated","male",11,10.093
125000,72,205,52,"married","male",16,12.044
92000,65,NA,51,"married","female",15,17.49
0,73,310,51,"single","male",12,NA
0,70,145,49,"single","female",14,18.228
72000,71,200,55,"married","male",16,38.179
0,72,231,50,"separated","female",11,0.751
0,80,205,53,"married","male",9,19.649
1900,74,240,51,"divorced","male",12,1.118
38000,73,225,50,"married","male",9,1.792
30000,71,254,49,"single","male",9,32.012
24000,74,284,48,"married","male",9,0.69
14000,64,230,52,"divorced","female",18,14.293
0,69,180,48,"single","male",12,23.22
0,70,180,52,"married","female",16,28.475
16800,66,150,54,"married","male",12,5.093
24000,67,284,49,"divorced","female",16,18.482
0,66,139,54,"single","male",10,9.723
17000,73,175,52,"single","male",15,37.764
0,72,225,53,"widowed","male",12,3.03
47000,73,240,55,"separated","male",16,43.95
40000,68,210,53,"single","male",12,25.729
60000,72,240,52,"married","male",12,15.45
87000,67,170,51,"single","male",11,7.895
50000,71,265,54,"married","male",14,23.671
0,61,103,48,"divorced","female",12,14.353
17000,66,150,48,"single","male",12,0.556
3000,70,190,54,"married","male",7,7.317
0,66,225,53,"married","female",12,17.955
48000,70,282,50,"divorced","male",12,34.268
53000,68,230,54,"married","female",16,29.595
65000,69,190,48,"divorced","female",18,55.259
25000,71,235,54,"single","male",18,77.548
18000,66,232,48,"single","female",14,43.405
15000,69,250,55,"married","male",12,6.144
32000,72,275,49,"divorced","male",12,37.42
0,70,245,49,"married","male",13,12.566
1000,67,195,50,"single","male",12,16.794
45000,71,205,55,"married","male",13,32.342
380,68,187,49,"single","male",12,17.15
0,64,140,48,"divorced","female",11,16.096
25000,69,189,50,"married","male",14,34.154
0,66,160,51,"married","female",14,37.001
42000,69,179,50,"single","female",16,25.18
7000,60,160,53,"divorced","female",14,35.221
22000,74,245,48,"single","male",13,60.222
82000,62,170,54,"married","female",17,41.928
142000,64,130,53,"divorced","female",14,45.431
92000,64,185,50,"divorced","female",18,56.572
67000,66,160,51,"married","female",17,31.673
60000,71,215,52,"married","male",12,29.107
38000,72,214,55,"divorced","male",15,34.156
48000,73,285,48,"married","male",14,45.788
49000,59,200,50,"single","female",10,8.626
40000,61,160,49,"divorced","female",14,12.44
0,67,160,55,"separated","female",12,NA
0,62,204,55,"married","female",14,31.755
0,61,110,52,"divorced","female",12,10.322
12000,66,145,51,"married","female",14,9.094
0,67,143,51,"married","female",12,21.978
75000,70,152,49,"married","female",16,30.57
684,68,209,50,"single","female",14,3.872
72000,71,170,49,"divorced","female",14,38.079
28000,68,230,49,"married","male",10,15.818
0,63,220,51,"married","female",12,0.745
30000,64,150,52,"single","female",12,9.487
20000,60,255,51,"married","female",16,42.926
31000,68,202,50,"married","male",12,13.798
0,71,270,55,"single","male",11,3.811
22000,67,155,51,"single","male",12,19.964
20000,65,190,50,"divorced","male",11,18.813
55000,64,190,49,"single","male",12,5.07
0,64,145,55,"single","male",14,5.942
77000,59,115,51,"married","female",16,64.711
0,60,190,54,"divorced","female",14,NA
25000,64,220,51,"married","female",16,63.689
0,62,183,53,"married","female",7,0
53500,63,115,51,"divorced","male",12,3.467
0,67,165,56,"married","male",14,84.195
23000,65,165,54,"married","female",16,32.824
126000,70,134,48,"married","female",20,80.783
45000,65,250,51,"divorced","female",12,7.789
0,66,150,54,"single","male",12,32.503
0,65,170,53,"single","male",15,67.851
0,74,305,53,"single","male",12,3.746
0,59,150,49,"separated","female",11,6.036
0,67,185,51,"single","male",11,9.356
0,62,110,54,"single","female",12,9.804
0,61,138,49,"single","female",12,0
38000,62,130,55,"single","female",17,61.79
0,72,160,48,"married","male",12,44.543
0,66,150,56,"divorced","female",18,12.999
45000,74,185,51,"separated","male",18,21.619
0,60,114,51,"divorced","female",12,30.017
343830,65,160,49,"divorced","male",9,37.507
0,62,130,53,"married","female",9,11.97
0,62,150,53,"married","female",11,27.353
64000,63,175,48,"separated","female",13,27.638
0,74,198,51,"single","male",12,NA
48500,72,195,54,"married","male",16,67.69
9119,74,212,51,"separated","female",12,38.327
37000,70,212,55,"single","female",13,18.213
60000,63,163,56,"separated","female",14,30.658
20000,67,170,48,"married","male",10,3.094
